"id","parent_id","code","name","type","group"
"1082","88","15.01.05","Air Hangat","Kecamatan","Kecamatan"
"1083","88","15.01.06","Gunung Kerinci","Kecamatan","Kecamatan"
"1084","88","15.01.07","Batang Merangin","Kecamatan","Kecamatan"
"1085","88","15.01.08","Keliling Danau","Kecamatan","Kecamatan"
"1086","88","15.01.09","Kayu Aro","Kecamatan","Kecamatan"
"1087","88","15.01.11","Air Hangat Timur","Kecamatan","Kecamatan"
"1088","88","15.01.15","Gunung Tujuh","Kecamatan","Kecamatan"
"1089","88","15.01.16","Siulak","Kecamatan","Kecamatan"
"1090","88","15.01.17","Depati Tujuh","Kecamatan","Kecamatan"
"1091","88","15.01.18","Siulak Mukai","Kecamatan","Kecamatan"
"1092","88","15.01.19","Kayu Aro Barat","Kecamatan","Kecamatan"
"1093","88","15.01.20","Bukitkerman","Kecamatan","Kecamatan"
"1094","88","15.01.21","Air Hangat Barat","Kecamatan","Kecamatan"
"1095","89","15.02.01","Jangkat","Kecamatan","Kecamatan"
"1096","89","15.02.02","Bangko","Kecamatan","Kecamatan"
"1097","89","15.02.03","Muara Siau","Kecamatan","Kecamatan"
"1098","89","15.02.04","Sungai Manau","Kecamatan","Kecamatan"
"1099","89","15.02.05","Tabir","Kecamatan","Kecamatan"
"1100","89","15.02.06","Pamenang","Kecamatan","Kecamatan"
"1101","89","15.02.07","Tabir Ulu","Kecamatan","Kecamatan"
"1102","89","15.02.08","Tabir Selatan","Kecamatan","Kecamatan"
"1103","89","15.02.09","Lembah Masurai","Kecamatan","Kecamatan"
"1104","89","15.02.10","Bangko Barat","Kecamatan","Kecamatan"
"1105","89","15.02.11","Nalo Tatan (Nalo Tantan)","Kecamatan","Kecamatan"
"1106","89","15.02.12","Batang Masumai","Kecamatan","Kecamatan"
"1107","89","15.02.13","Pamenang Barat","Kecamatan","Kecamatan"
"1108","89","15.02.14","Tabir Ilir","Kecamatan","Kecamatan"
"1109","89","15.02.15","Tabir Timur","Kecamatan","Kecamatan"
"1110","89","15.02.16","Renah Pembarap","Kecamatan","Kecamatan"
"1111","89","15.02.17","Pangkalan Jambu","Kecamatan","Kecamatan"
"1112","89","15.02.18","Jangkat Timur (Sungai Tenang)","Kecamatan","Kecamatan"
"1113","89","15.02.19","Renah Pamenang (Renah Pemenang)","Kecamatan","Kecamatan"
"1114","89","15.02.20","Pamenang Selatan","Kecamatan","Kecamatan"
"1115","89","15.02.21","Margo Tabir","Kecamatan","Kecamatan"
"1116","89","15.02.22","Tabir Lintas","Kecamatan","Kecamatan"
"1117","89","15.02.23","Tabir Barat","Kecamatan","Kecamatan"
"1118","89","15.02.24","Tiang Pumpung","Kecamatan","Kecamatan"
"1119","90","15.03.01","Batang Asai","Kecamatan","Kecamatan"
"1120","90","15.03.02","Limun","Kecamatan","Kecamatan"
"1121","90","15.03.03","Sarolangun","Kecamatan","Kecamatan"
"1122","90","15.03.04","Pauh","Kecamatan","Kecamatan"
"1123","90","15.03.05","Pelawan","Kecamatan","Kecamatan"
"1124","90","15.03.06","Mandiangin","Kecamatan","Kecamatan"
"1125","90","15.03.07","Air Hitam","Kecamatan","Kecamatan"
"1126","90","15.03.08","Bathin VIII (Batin VIII)","Kecamatan","Kecamatan"
"1127","90","15.03.09","Singkut","Kecamatan","Kecamatan"
"1128","90","15.03.10","Cermin Nan Gedang / Gadang","Kecamatan","Kecamatan"
"1129","91","15.04.01","Mersam","Kecamatan","Kecamatan"
"1130","91","15.04.02","Muara Tembesi","Kecamatan","Kecamatan"
"1131","91","15.04.03","Muara Bulian","Kecamatan","Kecamatan"
"1132","91","15.04.04","Batin XXIV","Kecamatan","Kecamatan"
"1133","91","15.04.05","Pemayung","Kecamatan","Kecamatan"
"1134","91","15.04.06","Maro Sebo Ulu","Kecamatan","Kecamatan"
"1135","91","15.04.07","Bajubang","Kecamatan","Kecamatan"
"1136","91","15.04.08","Maro Sebo Ilir","Kecamatan","Kecamatan"
"1137","92","15.05.01","Jambi Luar Kota","Kecamatan","Kecamatan"
"1138","92","15.05.02","Sekernan","Kecamatan","Kecamatan"
"1139","92","15.05.03","Kumpeh","Kecamatan","Kecamatan"
"1140","92","15.05.04","Maro Sebo","Kecamatan","Kecamatan"
"1141","92","15.05.05","Mestong","Kecamatan","Kecamatan"
"1142","92","15.05.06","Kumpeh Ulu","Kecamatan","Kecamatan"
"1143","92","15.05.07","Sungai Bahar","Kecamatan","Kecamatan"
"1144","92","15.05.08","Sungai Gelam","Kecamatan","Kecamatan"
"1145","92","15.05.09","Bahar Utara","Kecamatan","Kecamatan"
"1146","92","15.05.10","Bahar Selatan","Kecamatan","Kecamatan"
"1147","92","15.05.11","Taman Rajo","Kecamatan","Kecamatan"
"1148","93","15.06.01","Tungkal Ulu","Kecamatan","Kecamatan"
"1149","93","15.06.02","Tungkal Ilir","Kecamatan","Kecamatan"
"1150","93","15.06.03","Pengabuan","Kecamatan","Kecamatan"
"1151","93","15.06.04","Betara","Kecamatan","Kecamatan"
"1152","93","15.06.05","Merlung","Kecamatan","Kecamatan"
"1153","93","15.06.06","Tebing Tinggi","Kecamatan","Kecamatan"
"1154","93","15.06.07","Batang Asam","Kecamatan","Kecamatan"
"1155","93","15.06.08","Renah Mendaluh","Kecamatan","Kecamatan"
"1156","93","15.06.09","Muara Papalik","Kecamatan","Kecamatan"
"1157","93","15.06.10","Seberang Kota","Kecamatan","Kecamatan"
"1158","93","15.06.11","Bram Itam","Kecamatan","Kecamatan"
"1159","93","15.06.12","Kuala Betara","Kecamatan","Kecamatan"
"1160","93","15.06.13","Senyerang","Kecamatan","Kecamatan"
"1161","94","15.07.01","Muara Sabak Timur","Kecamatan","Kecamatan"
"1162","94","15.07.02","Nipah Panjang","Kecamatan","Kecamatan"
"1163","94","15.07.03","Mendahara","Kecamatan","Kecamatan"
"1164","94","15.07.04","Rantau Rasau","Kecamatan","Kecamatan"
"1165","94","15.07.05","Sadu","Kecamatan","Kecamatan"
"1166","94","15.07.06","Dendang","Kecamatan","Kecamatan"
"1167","94","15.07.07","Muara Sabak Barat","Kecamatan","Kecamatan"
"1168","94","15.07.08","Kuala Jambi","Kecamatan","Kecamatan"
"1169","94","15.07.09","Mendahara Ulu","Kecamatan","Kecamatan"
"1170","94","15.07.10","Geragai","Kecamatan","Kecamatan"
"1171","94","15.07.11","Berbak","Kecamatan","Kecamatan"
"1172","95","15.08.01","Tanah Tumbuh","Kecamatan","Kecamatan"
"1173","95","15.08.02","Rantau Pandan","Kecamatan","Kecamatan"
"1174","95","15.08.03","Pasar Muaro Bungo (Pasar Muara Bungo)","Kecamatan","Kecamatan"
"1175","95","15.08.04","Jujuhan","Kecamatan","Kecamatan"
"1176","95","15.08.05","Tanah Sepenggal","Kecamatan","Kecamatan"
"1177","95","15.08.06","Pelepat","Kecamatan","Kecamatan"
"1178","95","15.08.07","Limbur Lubuk Mengkuang","Kecamatan","Kecamatan"
"1179","95","15.08.08","Muko-muko Bathin / Batin VII","Kecamatan","Kecamatan"
"1180","95","15.08.09","Pelepat Ilir","Kecamatan","Kecamatan"
"1181","95","15.08.10","Bathin / Batin II Babeko","Kecamatan","Kecamatan"
"1182","95","15.08.11","Bathin III","Kecamatan","Kecamatan"
"1183","95","15.08.12","Bungo Dani","Kecamatan","Kecamatan"
"1184","95","15.08.13","Rimbo Tengah","Kecamatan","Kecamatan"
"1185","95","15.08.14","Bathin III Ulu","Kecamatan","Kecamatan"
"1186","95","15.08.15","Bathin II Pelayang","Kecamatan","Kecamatan"
"1187","95","15.08.16","Jujuhan Ilir","Kecamatan","Kecamatan"
"1188","95","15.08.17","Tanah Sepenggal Lintas","Kecamatan","Kecamatan"
"1189","96","15.09.01","Tebo Tengah","Kecamatan","Kecamatan"
"1190","96","15.09.02","Tebo Ilir","Kecamatan","Kecamatan"
"1191","96","15.09.03","Tebo Ulu","Kecamatan","Kecamatan"
"1192","96","15.09.04","Rimbo Bujang","Kecamatan","Kecamatan"
"1193","96","15.09.05","Sumay","Kecamatan","Kecamatan"
"1194","96","15.09.06","VII Koto","Kecamatan","Kecamatan"
"1195","96","15.09.07","Rimbo Ulu","Kecamatan","Kecamatan"
"1196","96","15.09.08","Rimbo Ilir","Kecamatan","Kecamatan"
"1197","96","15.09.09","Tengah Ilir","Kecamatan","Kecamatan"
"1198","96","15.09.10","Serai Serumpun","Kecamatan","Kecamatan"
"1199","96","15.09.11","VII Koto Ilir","Kecamatan","Kecamatan"
"1200","96","15.09.12","Muara Tabir","Kecamatan","Kecamatan"
"1201","97","15.71.01","Telanaipura","Kecamatan","Kecamatan"
"1202","97","15.71.02","Jambi Selatan","Kecamatan","Kecamatan"
"1203","97","15.71.03","Jambi Timur","Kecamatan","Kecamatan"
"1204","97","15.71.04","Pasar Jambi","Kecamatan","Kecamatan"
"1205","97","15.71.05","Pelayangan","Kecamatan","Kecamatan"
"1206","97","15.71.06","Danau Teluk","Kecamatan","Kecamatan"
"1207","97","15.71.07","Kota Baru","Kecamatan","Kecamatan"
"1208","97","15.71.08","Jelutung","Kecamatan","Kecamatan"
"1209","97","15.71.09","Alam Barajo","Kecamatan","Kecamatan"
"1210","97","15.71.10","Danau Sipin","Kecamatan","Kecamatan"
"1211","97","15.71.11","Paal Merah","Kecamatan","Kecamatan"
"1212","98","15.72.01","Sungai Penuh","Kecamatan","Kecamatan"
"1213","98","15.72.02","Pesisir Bukit","Kecamatan","Kecamatan"
"1214","98","15.72.03","Hamparan Rawang","Kecamatan","Kecamatan"
"1215","98","15.72.04","Tanah Kampung","Kecamatan","Kecamatan"
"1216","98","15.72.05","Kumun Debai","Kecamatan","Kecamatan"
"1217","98","15.72.06","Pondok Tinggi","Kecamatan","Kecamatan"
"1218","98","15.72.07","Koto Baru","Kecamatan","Kecamatan"
"1219","98","15.72.08","Sungai Bungkal","Kecamatan","Kecamatan"
"1220","99","16.01.07","Sosoh Buay Rayap","Kecamatan","Kecamatan"
"1221","99","16.01.08","Pengandonan","Kecamatan","Kecamatan"
"1222","99","16.01.09","Peninjauan","Kecamatan","Kecamatan"
"1223","99","16.01.13","Baturaja Barat","Kecamatan","Kecamatan"
"1224","99","16.01.14","Baturaja Timur","Kecamatan","Kecamatan"
"1225","99","16.01.20","Ulu Ogan","Kecamatan","Kecamatan"
"1226","99","16.01.21","Semidang Aji","Kecamatan","Kecamatan"
"1227","99","16.01.22","Lubuk Batang","Kecamatan","Kecamatan"
"1228","99","16.01.28","Lengkiti","Kecamatan","Kecamatan"
"1229","99","16.01.29","Sinar Peninjauan","Kecamatan","Kecamatan"
"1230","99","16.01.30","Lubuk Raja","Kecamatan","Kecamatan"
"1231","99","16.01.31","Muara Jaya","Kecamatan","Kecamatan"
"1232","99","16.01.32","Kedaton Peninjauan Raya","Kecamatan","Kecamatan"
"1233","100","16.02.02","Tanjung Lubuk","Kecamatan","Kecamatan"
"1234","100","16.02.03","Pedamaran","Kecamatan","Kecamatan"
"1235","100","16.02.04","Mesuji","Kecamatan","Kecamatan"
"1236","100","16.02.05","Kayu Agung","Kecamatan","Kecamatan"
"1237","100","16.02.08","Sirah Pulau Padang","Kecamatan","Kecamatan"
"1238","100","16.02.11","Tulung Selapan","Kecamatan","Kecamatan"
"1239","100","16.02.12","Pampangan","Kecamatan","Kecamatan"
"1240","100","16.02.13","Lempuing","Kecamatan","Kecamatan"
"1241","100","16.02.14","Air Sugihan","Kecamatan","Kecamatan"
"1242","100","16.02.15","Sungai Menang","Kecamatan","Kecamatan"
"1243","100","16.02.17","Jejawi","Kecamatan","Kecamatan"
"1244","100","16.02.18","Cengal","Kecamatan","Kecamatan"
"1245","100","16.02.19","Pangkalan Lampam","Kecamatan","Kecamatan"
"1246","100","16.02.20","Mesuji Makmur","Kecamatan","Kecamatan"
"1247","100","16.02.21","Mesuji Raya","Kecamatan","Kecamatan"
"1248","100","16.02.22","Lempuing Jaya","Kecamatan","Kecamatan"
"1249","100","16.02.23","Teluk Gelam","Kecamatan","Kecamatan"
"1250","100","16.02.24","Pedamaran Timur","Kecamatan","Kecamatan"
"1251","101","16.03.01","Tanjung Agung","Kecamatan","Kecamatan"
"1252","101","16.03.02","Muara Enim","Kecamatan","Kecamatan"
"1253","101","16.03.03","Rambang Dangku","Kecamatan","Kecamatan"
"1254","101","16.03.04","Gunung Megang","Kecamatan","Kecamatan"
"1255","101","16.03.06","Gelumbang","Kecamatan","Kecamatan"
"1256","101","16.03.07","Lawang Kidul","Kecamatan","Kecamatan"
"1257","101","16.03.08","Semende Darat Laut","Kecamatan","Kecamatan"
"1258","101","16.03.09","Semende Darat Tengah","Kecamatan","Kecamatan"
"1259","101","16.03.10","Semende Darat Ulu","Kecamatan","Kecamatan"
"1260","101","16.03.11","Ujan Mas","Kecamatan","Kecamatan"
"1261","101","16.03.14","Lubai","Kecamatan","Kecamatan"
"1262","101","16.03.15","Rambang","Kecamatan","Kecamatan"
"1263","101","16.03.16","Sungai Rotan","Kecamatan","Kecamatan"
"1264","101","16.03.17","Lembak","Kecamatan","Kecamatan"
"1265","101","16.03.19","Benakat","Kecamatan","Kecamatan"
"1266","101","16.03.21","Kelekar","Kecamatan","Kecamatan"
"1267","101","16.03.22","Muara Belida","Kecamatan","Kecamatan"
"1268","101","16.03.23","Belimbing","Kecamatan","Kecamatan"
"1269","101","16.03.24","Belida Darat","Kecamatan","Kecamatan"
"1270","101","16.03.25","Lubai Ulu","Kecamatan","Kecamatan"
"1271","102","16.04.01","Tanjungsakti Pumu (Tanjung Sakti Pumu)","Kecamatan","Kecamatan"
"1272","102","16.04.06","Jarai","Kecamatan","Kecamatan"
"1273","102","16.04.07","Kota Agung","Kecamatan","Kecamatan"
"1274","102","16.04.08","Pulaupinang (Pulau Pinang)","Kecamatan","Kecamatan"
"1275","102","16.04.09","Merapi Barat","Kecamatan","Kecamatan"
"1276","102","16.04.10","Lahat","Kecamatan","Kecamatan"
"1277","102","16.04.12","Pajar Bulan","Kecamatan","Kecamatan"
"1278","102","16.04.15","Mulak Ulu","Kecamatan","Kecamatan"
"1279","102","16.04.16","Kikim Selatan","Kecamatan","Kecamatan"
"1280","102","16.04.17","Kikim Timur","Kecamatan","Kecamatan"
"1281","102","16.04.18","Kikim Tengah","Kecamatan","Kecamatan"
"1282","102","16.04.19","Kikim Barat","Kecamatan","Kecamatan"
"1283","102","16.04.20","Pseksu","Kecamatan","Kecamatan"
"1284","102","16.04.21","Gumay Talang","Kecamatan","Kecamatan"
"1285","102","16.04.22","Pagar Gunung","Kecamatan","Kecamatan"
"1286","102","16.04.23","Merapi Timur","Kecamatan","Kecamatan"
"1287","102","16.04.24","Tanjung Sakti Pumi","Kecamatan","Kecamatan"
"1288","102","16.04.25","Gumay Ulu","Kecamatan","Kecamatan"
"1289","102","16.04.26","Merapi Selatan","Kecamatan","Kecamatan"
"1290","102","16.04.27","Tanjungtebat (Tanjung Tebat)","Kecamatan","Kecamatan"
"1291","102","16.04.28","Muarapayang","Kecamatan","Kecamatan"
"1292","102","16.04.29","Sukamerindu","Kecamatan","Kecamatan"
"1293","102","16.04.30","Mulak Sebingkai","Kecamatan","Kecamatan"
"1294","102","16.04.31","Lahat Selatan","Kecamatan","Kecamatan"
"1295","103","16.05.01","Tugumulyo","Kecamatan","Kecamatan"
"1296","103","16.05.02","Muara Lakitan","Kecamatan","Kecamatan"
"1297","103","16.05.03","Muara Kelingi","Kecamatan","Kecamatan"
"1298","103","16.05.08","Jayaloka (Jaya Loka)","Kecamatan","Kecamatan"
"1299","103","16.05.09","Muara Beliti","Kecamatan","Kecamatan"
"1300","103","16.05.10","Suku Tengah Lakitan Ulu Terawas","Kecamatan","Kecamatan"
"1301","103","16.05.11","Selangit","Kecamatan","Kecamatan"
"1302","103","16.05.12","Megang Sakti","Kecamatan","Kecamatan"
"1303","103","16.05.13","Purwodadi","Kecamatan","Kecamatan"
"1304","103","16.05.14","BTS Ulu","Kecamatan","Kecamatan"
"1305","103","16.05.18","Tiang Pumpung Kepungut","Kecamatan","Kecamatan"
"1306","103","16.05.19","Sumber Harta","Kecamatan","Kecamatan"
"1307","103","16.05.20","Tuah Negeri","Kecamatan","Kecamatan"
"1308","103","16.05.21","Suka Karya (Sukakarya)","Kecamatan","Kecamatan"
"1309","104","16.06.01","Sekayu","Kecamatan","Kecamatan"
"1310","104","16.06.02","Lais","Kecamatan","Kecamatan"
"1311","104","16.06.03","Sungai Keruh","Kecamatan","Kecamatan"
"1312","104","16.06.04","Batang Hari Leko","Kecamatan","Kecamatan"
"1313","104","16.06.05","Sanga Desa","Kecamatan","Kecamatan"
"1314","104","16.06.06","Babat Toman","Kecamatan","Kecamatan"
"1315","104","16.06.07","Sungai Lilin","Kecamatan","Kecamatan"
"1316","104","16.06.08","Keluang","Kecamatan","Kecamatan"
"1317","104","16.06.09","Bayung Lencir","Kecamatan","Kecamatan"
"1318","104","16.06.10","Plakat Tinggi (Pelakat Tinggi)","Kecamatan","Kecamatan"
"1319","104","16.06.11","Lalan","Kecamatan","Kecamatan"
"1320","104","16.06.12","Tungkal Jaya","Kecamatan","Kecamatan"
"1321","104","16.06.13","Lawang Wetan","Kecamatan","Kecamatan"
"1322","104","16.06.14","Babat Supat","Kecamatan","Kecamatan"
"1323","105","16.07.01","Banyuasin I","Kecamatan","Kecamatan"
"1324","105","16.07.02","Banyuasin II","Kecamatan","Kecamatan"
"1325","105","16.07.03","Banyuasin III","Kecamatan","Kecamatan"
"1326","105","16.07.04","Pulau Rimau","Kecamatan","Kecamatan"
"1327","105","16.07.05","Betung","Kecamatan","Kecamatan"
"1328","105","16.07.06","Rambutan","Kecamatan","Kecamatan"
"1329","105","16.07.07","Muara Padang","Kecamatan","Kecamatan"
"1330","105","16.07.08","Muara Telang","Kecamatan","Kecamatan"
"1331","105","16.07.09","Makarti Jaya","Kecamatan","Kecamatan"
"1332","105","16.07.10","Talang Kelapa","Kecamatan","Kecamatan"
"1333","105","16.07.11","Rantau Bayur","Kecamatan","Kecamatan"
"1334","105","16.07.12","Tanjung Lago","Kecamatan","Kecamatan"
"1335","105","16.07.13","Muara Sugihan","Kecamatan","Kecamatan"
"1336","105","16.07.14","Air Salek","Kecamatan","Kecamatan"
"1337","105","16.07.15","Tungkal Ilir","Kecamatan","Kecamatan"
"1338","105","16.07.16","Suak Tapeh","Kecamatan","Kecamatan"
"1339","105","16.07.17","Sembawa","Kecamatan","Kecamatan"
"1340","105","16.07.18","Sumber Marga Telang","Kecamatan","Kecamatan"
"1341","105","16.07.19","Air Kumbang","Kecamatan","Kecamatan"
"1342","106","16.08.01","Martapura","Kecamatan","Kecamatan"
"1343","106","16.08.02","Buay Madang","Kecamatan","Kecamatan"
"1344","106","16.08.03","Belitang","Kecamatan","Kecamatan"
"1345","106","16.08.04","Cempaka","Kecamatan","Kecamatan"
"1346","106","16.08.05","Buay Pemuka Peliung","Kecamatan","Kecamatan"
"1347","106","16.08.06","Madang Suku II","Kecamatan","Kecamatan"
"1348","106","16.08.07","Madang Suku I","Kecamatan","Kecamatan"
"1349","106","16.08.08","Semendawai Suku III","Kecamatan","Kecamatan"
"1350","106","16.08.09","Belitang II","Kecamatan","Kecamatan"
"1351","106","16.08.10","Belitang III","Kecamatan","Kecamatan"
"1352","106","16.08.11","Bunga Mayang","Kecamatan","Kecamatan"
"1353","106","16.08.12","Buay Madang Timur","Kecamatan","Kecamatan"
"1354","106","16.08.13","Madang Suku III","Kecamatan","Kecamatan"
"1355","106","16.08.14","Semendawai Barat","Kecamatan","Kecamatan"
"1356","106","16.08.15","Semendawai Timur","Kecamatan","Kecamatan"
"1357","106","16.08.16","Jayapura","Kecamatan","Kecamatan"
"1358","106","16.08.17","Belitang Jaya","Kecamatan","Kecamatan"
"1359","106","16.08.18","Belitang Madang Raya","Kecamatan","Kecamatan"
"1360","106","16.08.19","Belitang Mulya","Kecamatan","Kecamatan"
"1361","106","16.08.20","Buay Pemuka Bangsa Raja","Kecamatan","Kecamatan"
"1362","107","16.09.01","Muara Dua (Muaradua)","Kecamatan","Kecamatan"
"1363","107","16.09.02","Pulau Beringin","Kecamatan","Kecamatan"
"1364","107","16.09.03","Banding Agung","Kecamatan","Kecamatan"
"1365","107","16.09.04","Muara Dua Kisam (Muaradua Kisam)","Kecamatan","Kecamatan"
"1366","107","16.09.05","Simpang","Kecamatan","Kecamatan"
"1367","107","16.09.06","Buay Sandang Aji","Kecamatan","Kecamatan"
"1368","107","16.09.07","Buay Runjung","Kecamatan","Kecamatan"
"1369","107","16.09.08","Mekakau Ilir","Kecamatan","Kecamatan"
"1370","107","16.09.09","Buay Pemaca","Kecamatan","Kecamatan"
"1371","107","16.09.10","Kisam Tinggi","Kecamatan","Kecamatan"
"1372","107","16.09.11","Kisam Ilir","Kecamatan","Kecamatan"
"1373","107","16.09.12","Buay Pematang Ribu Ranau Tengah","Kecamatan","Kecamatan"
"1374","107","16.09.13","Warkuk Ranau Selatan","Kecamatan","Kecamatan"
"1375","107","16.09.14","Runjung Agung","Kecamatan","Kecamatan"
"1376","107","16.09.15","Sungai Are","Kecamatan","Kecamatan"
"1377","107","16.09.16","Sindang Danau","Kecamatan","Kecamatan"
"1378","107","16.09.17","Buana Pemaca","Kecamatan","Kecamatan"
"1379","107","16.09.18","Tiga Dihaji","Kecamatan","Kecamatan"
"1380","107","16.09.19","Buay Rawan","Kecamatan","Kecamatan"
"1381","108","16.10.01","Muara Kuang","Kecamatan","Kecamatan"
"1382","108","16.10.02","Tanjung Batu","Kecamatan","Kecamatan"
"1383","108","16.10.03","Tanjung Raja","Kecamatan","Kecamatan"
"1384","108","16.10.04","Indralaya","Kecamatan","Kecamatan"
"1385","108","16.10.05","Pemulutan","Kecamatan","Kecamatan"
"1386","108","16.10.06","Rantau Alai","Kecamatan","Kecamatan"
"1387","108","16.10.07","Indralaya Utara","Kecamatan","Kecamatan"
"1388","108","16.10.08","Indralaya Selatan","Kecamatan","Kecamatan"
"1389","108","16.10.09","Pemulutan Selatan","Kecamatan","Kecamatan"
"1390","108","16.10.10","Pemulutan Barat","Kecamatan","Kecamatan"
"1391","108","16.10.11","Rantau Panjang","Kecamatan","Kecamatan"
"1392","108","16.10.12","Sungai Pinang","Kecamatan","Kecamatan"
"1393","108","16.10.13","Kandis","Kecamatan","Kecamatan"
"1394","108","16.10.14","Rambang Kuang","Kecamatan","Kecamatan"
"1395","108","16.10.15","Lubuk Keliat","Kecamatan","Kecamatan"
"1396","108","16.10.16","Payaraman","Kecamatan","Kecamatan"
"1397","109","16.11.01","Muara Pinang","Kecamatan","Kecamatan"
"1398","109","16.11.02","Pendopo","Kecamatan","Kecamatan"
"1399","109","16.11.03","Ulu Musi","Kecamatan","Kecamatan"
"1400","109","16.11.04","Tebing Tinggi","Kecamatan","Kecamatan"
"1401","109","16.11.05","Lintang Kanan","Kecamatan","Kecamatan"
"1402","109","16.11.06","Talang Padang","Kecamatan","Kecamatan"
"1403","109","16.11.07","Pasemah Air Keruh","Kecamatan","Kecamatan"
"1404","109","16.11.08","Sikap Dalam","Kecamatan","Kecamatan"
"1405","109","16.11.09","Saling","Kecamatan","Kecamatan"
"1406","109","16.11.10","Pendopo Barat","Kecamatan","Kecamatan"
"1407","110","16.12.01","Talang Ubi","Kecamatan","Kecamatan"
"1408","110","16.12.02","Penukal Utara","Kecamatan","Kecamatan"
"1409","110","16.12.03","Penukal","Kecamatan","Kecamatan"
"1410","110","16.12.04","Abab","Kecamatan","Kecamatan"
"1411","110","16.12.05","Tanah Abang","Kecamatan","Kecamatan"
"1412","111","16.13.01","Rupit","Kecamatan","Kecamatan"
"1413","111","16.13.02","Rawas Ulu","Kecamatan","Kecamatan"
"1414","111","16.13.03","Nibung","Kecamatan","Kecamatan"
"1415","111","16.13.04","Rawas Ilir","Kecamatan","Kecamatan"
"1416","111","16.13.05","Karang Dapo","Kecamatan","Kecamatan"
"1417","111","16.13.06","Karang Jaya","Kecamatan","Kecamatan"
"1418","111","16.13.07","Ulu Rawas","Kecamatan","Kecamatan"
"1419","112","16.71.01","Ilir Barat II","Kecamatan","Kecamatan"
"1420","112","16.71.02","Seberang Ulu I","Kecamatan","Kecamatan"
"1421","112","16.71.03","Seberang Ulu II","Kecamatan","Kecamatan"
"1422","112","16.71.04","Ilir Barat I","Kecamatan","Kecamatan"
"1423","112","16.71.05","Ilir Timur I","Kecamatan","Kecamatan"
"1424","112","16.71.06","Ilir Timur II","Kecamatan","Kecamatan"
"1425","112","16.71.07","Sukarami","Kecamatan","Kecamatan"
"1426","112","16.71.08","Sako","Kecamatan","Kecamatan"
"1427","112","16.71.09","Kemuning","Kecamatan","Kecamatan"
"1428","112","16.71.10","Kalidoni","Kecamatan","Kecamatan"
"1429","112","16.71.11","Bukit Kecil","Kecamatan","Kecamatan"
"1430","112","16.71.12","Gandus","Kecamatan","Kecamatan"
"1431","112","16.71.13","Kertapati","Kecamatan","Kecamatan"
"1432","112","16.71.14","Plaju","Kecamatan","Kecamatan"
"1433","112","16.71.15","Alang Alang Lebar","Kecamatan","Kecamatan"
"1434","112","16.71.16","Sematang Borang","Kecamatan","Kecamatan"
"1435","112","16.71.17","Jakabaring","Kecamatan","Kecamatan"
"1436","112","16.71.18","Ilir Timur Tiga","Kecamatan","Kecamatan"
"1437","113","16.72.01","Pagar Alam Utara","Kecamatan","Kecamatan"
"1438","113","16.72.02","Pagar Alam Selatan","Kecamatan","Kecamatan"
"1439","113","16.72.03","Dempo Utara","Kecamatan","Kecamatan"
"1440","113","16.72.04","Dempo Selatan","Kecamatan","Kecamatan"
"1441","113","16.72.05","Dempo Tengah","Kecamatan","Kecamatan"
"1442","114","16.73.01","Lubuk Linggau Timur Satu (I)","Kecamatan","Kecamatan"
"1443","114","16.73.02","Lubuk Linggau Barat Satu (I)","Kecamatan","Kecamatan"
"1444","114","16.73.03","Lubuk Linggau Selatan Satu (I)","Kecamatan","Kecamatan"
"1445","114","16.73.04","Lubuk Linggau Utara Satu (I)","Kecamatan","Kecamatan"
"1446","114","16.73.05","Lubuk Linggau Timur Dua (II)","Kecamatan","Kecamatan"
"1447","114","16.73.06","Lubuk Linggau Barat Dua (II)","Kecamatan","Kecamatan"
"1448","114","16.73.07","Lubuk Linggau Selatan Dua (II)","Kecamatan","Kecamatan"
"1449","114","16.73.08","Lubuk Linggau Utara Dua (II)","Kecamatan","Kecamatan"
"1450","115","16.74.01","Prabumulih Barat","Kecamatan","Kecamatan"
"1451","115","16.74.02","Prabumulih Timur","Kecamatan","Kecamatan"
"1452","115","16.74.03","Cambai","Kecamatan","Kecamatan"
"1453","115","16.74.04","Rambang Kapak Tengah","Kecamatan","Kecamatan"
"1454","115","16.74.05","Prabumulih Utara","Kecamatan","Kecamatan"
"1455","115","16.74.06","Prabumulih Selatan","Kecamatan","Kecamatan"
"1456","116","17.01.01","Kedurang","Kecamatan","Kecamatan"
"1457","116","17.01.02","Seginim","Kecamatan","Kecamatan"
"1458","116","17.01.03","Pino","Kecamatan","Kecamatan"
"1459","116","17.01.04","Manna","Kecamatan","Kecamatan"
"1460","116","17.01.05","Kota Manna","Kecamatan","Kecamatan"
"1461","116","17.01.06","Pino Raya (Pinoraya)","Kecamatan","Kecamatan"
"1462","116","17.01.07","Kedurang Ilir","Kecamatan","Kecamatan"
"1463","116","17.01.08","Air Nipis","Kecamatan","Kecamatan"
"1464","116","17.01.09","Ulu Manna","Kecamatan","Kecamatan"
"1465","116","17.01.10","Bunga Mas","Kecamatan","Kecamatan"
"1466","116","17.01.11","Pasar Manna","Kecamatan","Kecamatan"
"1467","117","17.02.06","Kota Padang","Kecamatan","Kecamatan"
"1468","117","17.02.07","Padang Ulak Tanding","Kecamatan","Kecamatan"
"1469","117","17.02.08","Sindang Kelingi","Kecamatan","Kecamatan"
